ID,NAME,E_NAME,TVAL,SVAL,PVAL,AP_RATE,DEPTH,RARITY,WEIGHT,COST,SIZE_LOWER,SIZE_UPPER,BASE_AC,BASE_EV,BASE_DAMAGE,PLUS_HIT,PLUS_DAM,PLUS_AC,PLUS_EV,FLAGS,ADD_CREATURE_TRAITS,DESCRIPTION,E_DESCRIPTION,COMMENT
87,『カレス・アスドリアグ』,'Careth Asdriag',23,11,1,100,15,8,50,25000,0,0,0,0,1d7,6,8,0,0,BLOWS|SLAY_DRAGON|SLAY_ANIMAL|SLAY_TROLL|SLAY_GIANT|SLAY_HUMAN|SLAY_ORC|SHOW_MODS|RIDING,,遥か東の国リュンの豪胆な王の一族に伝わる家宝で、その名はあらゆる生き物にとって絶望を意味する。,"An heirloom of the Lords of Rhun far to the east, and a name of dismay to creatures natural and unnatural.",# The Small Sword 'Sting'#J0# 日本語
88,『つらぬき丸』,'Sting',23,8,2,100,20,15,75,100000,0,0,0,0,1d6,7,8,0,0,STR|DEX|CON|BLOWS|SLAY_EVIL|SLAY_UNDEAD|SLAY_ORC|FREE_ACT|RES_LITE|LITE|SEE_INVIS|SHOW_MODS|XTRA_H_RES|QUESTITEM|ESP_ORC|ESP_TROLL|ESP_GIANT,,「おまえに名まえをつけてやろう！よし，つらぬき丸とよぼう。」ビルボにとって丁度良い大きさだったこの短剣には、彼が闇の森で勝ちとった勇気が永遠に刻み込まれている。この丈夫で小さな剣は使用者の内なる勇気と試練を切りぬける力を呼び覚ます。,"""I will give you a name, and I shall call you Sting.""  The perfect size for Bilbo, and stamped forever by the courage he found in Mirkwood, this sturdy little blade grants the wearer combat prowess and survival abilities they did not know they had.",# The Scimitar 'Haradekket' -> Soulsword#JZ# ???
89,『ソウルソード』,'Soulsword',23,18,2,100,20,20,130,111111,0,0,0,0,2d5,9,11,0,0,INT|WIS|BLOWS|SEE_INVIS|BLESSED|SLAY_ANIMAL|SLAY_EVIL|SLAY_UNDEAD|SLAY_DRAGON|SLAY_DEMON|RES_CHAOS|RES_DISEN|RES_NEXUS|RES_NETHER|HOLD_LIFE|SHOW_MODS|XTRA_RES_OR_POWER,,,,# The Short Sword Gilettar -> of Merlin#JZ#アンバーシリーズ後半の主人公。
90,混沌の王子マーリンの,of Merlin,23,10,2,100,20,8,80,35000,0,0,0,0,1d7,3,7,0,0,BLOWS|SLAY_ANIMAL|SLOW_DIGEST|REGEN|SHOW_MODS|SEE_INVIS|RES_DISEN,,地球暮らしの長いマーリンは現代っ子らしく重く長い剣を持ち歩くのが嫌いで、必要な時カオスの力で剣を異世界から取り寄せる。この剣もそうした物の一つだ。（R.ゼラズニイ、真世界アンバーシリーズ 6-10 巻）,,"# The Blade of Chaos 'Doomcaller'# Was (-5) CON | HIDE_TYPE, +0 armor#J0# 日本語化, Ko#J0#N:91:『悪運招致者』"
91,『災いを招く者』,'Doomcaller',23,30,0,100,70,25,180,250000,0,0,0,0,6d5,18,28,-50,0,KILL_DRAGON|SLAY_ANIMAL|SLAY_EVIL|BRAND_COLD|SLAY_TROLL|SLAY_ORC|FREE_ACT|RES_ACID|RES_ELEC|RES_FIRE|RES_COLD|RES_CONF|RES_CHAOS|SEE_INVIS|TELEPATHY|AGGRAVATE|SHOW_MODS|SLAY_HUMAN|CHAOTIC|VORPAL|BRAND_FIRE|BRAND_POIS|LITE,,血に飢えた戦闘狂により鍛えられたこの怒りの剣は敵の肉体に貪欲に食い込む。,"This weapon of wrath, cursed with a violent anger, dives hungrily into the flesh of its enemies. It gathers shadows of death into its owner as they inflict wounds that will never heal.",# The Long Sword 'Vorpal Blade'#JZ#ジャバーウォッキーの日本語訳では『けしにぐの剣』/『まきれもなぎな剣』#JZ#しかしそれじゃ分からないので英語のままに
92,『ヴォーパルブレード』,'Vorpal Blade',23,17,2,100,50,240,150,250000,0,0,0,0,5d5,32,32,0,0,VORPAL|SLAY_EVIL|HIDE_TYPE|FREE_ACT|LITE|SEE_INVIS|SLOW_DIGEST|REGEN|SPEED|STR|DEX,,「まきれもなぎな剣の切れ味まぎれなし！」（L.キャロル、柳瀬尚紀訳 ジャバウォッキー）,"""One, two! One, two!  And through, and through, the vorpal blade went snicker-snack!""",# The Beaked Axe of Theoden#J0# (コメント)#J0##J0# wp.261#J0#(都々目)#J0#＊追補編より。#J0#
93,更正せるセオデン王の,of Theoden,22,10,3,100,20,30,120,40000,0,0,0,0,2d6,8,10,0,0,WIS|CON|HIDE_TYPE|BLESSED|SLAY_DRAGON|TELEPATHY|SLOW_DIGEST|ACTIVATE|SHOW_MODS,,戦いを決意した黄金館の王セオデンが手にとったこの鋭い斧は、スマウグの硬い鱗でさえ貫き通し敵の精神を無防備に晒け出させる。,"The narrow axe head of this weapon, finely balanced by a crow's beak, would pierce even the armour of Smaug, and its wielder becomes aware of the minds of their enemies.","# The Glaive of Pain#J0# 日本語化, Ko"
94,苦痛の,of Pain,22,13,0,100,30,25,190,50000,0,0,0,0,9d6,0,30,0,0,SHOW_MODS|RIDING,,このグレイブに付けられた巨大な切り裂き刃は血の赤と黒色の輝きを放つ。この死の用心棒を振り降ろす時、内に宿る禍々しい破壊の魔力が渦巻いて踊る。,The massive chopper that crowns this glaive glows blood-red and black; fell spells of annihilation swirl and dance as you swing death's myrmidon down.,# The Halberd 'Osondir'#J0# ???
95,『オソンディア』,'Osondir',22,15,3,100,20,8,190,22000,0,0,0,0,3d5,6,9,0,0,CHR|HIDE_TYPE|BRAND_FIRE|SLAY_UNDEAD|SLAY_GIANT|RES_FIRE|RES_SOUND|LEVITATION|SEE_INVIS|SHOW_MODS|LITE,,巨人の怒りに立ち向かうようにオソンディアは堂々として高く、構えるハルベルトはルビー色に輝き、塚山の中でも視力を妨げない。,"Lordly and tall did Osondir stand against the wrath of giants, and clear-eyed in barrows fell, wielding a halberd glowing ruby red.",# The Pike 'Til-i-arc'#J0# ???
96,『ティル=イ=アルク』,'Til-i-arc',22,8,2,100,20,15,160,32000,0,0,0,0,2d5,10,12,10,0,INT|HIDE_TYPE|BRAND_COLD|BRAND_FIRE|SLAY_DEMON|SLAY_TROLL|SLAY_GIANT|RES_FIRE|RES_COLD|SUST_INT|SLOW_DIGEST|SHOW_MODS|LITE,,この両手持ちの長槍の中には氷の巨人と炎の悪魔の二つの魂が魔法により封印されていて永遠に争っている。,"Within this long thrusting spear lie the spirits of frost giants and fire demons, who war forever, trapped by magely spells.  ",# The Spear 'Aeglos' -> Runespear (of Odin)#JZ#オーディンの槍。ちゃんと名前があります。
97,『グングニル』,'Runespear',22,7,4,100,15,50,100,180000,0,0,0,0,3d9,15,25,5,0,INT|WIS|HIDE_TYPE|BRAND_FIRE|BRAND_ELEC|SLAY_TROLL|SLAY_ORC|SLAY_GIANT|FREE_ACT|RES_FIRE|RES_ELEC|RES_LITE|SLOW_DIGEST|ACTIVATE|BLESSED|SHOW_MODS|LITE|RIDING,,主神オーディンが世界樹の枝から作り上げた槍で、魔力を込めたルーン文字が刻まれている。（北欧神話）,,# The Spear of Orome -> Destiny#JZ#直接のもとねたはワーグナーのオペラ「パルジファル」#JZ#そのモチーフとなったのはアーサー王伝説。#JZ#ケルト神話の光の槍と、キリストを刺したロンギヌスの槍が#JZ#同一視されて「聖槍」となった。またキリストの血を受けた杯が#JZ#聖杯(Holy Grail)。この「運命の槍」を手にした者は世界を#JZ#支配するといわれ、ヒトラーが必死で探したのは有名な話。#JZ#ここではエヴァンなんとかで有名になった名前を使った。
98,『ロンギヌス』,of Destiny,22,7,4,100,15,40,100,80000,0,0,0,0,2d9,15,15,0,0,INT|WIS|INFRA|HIDE_TYPE|SEARCH|BRAND_FIRE|SLAY_GIANT|SLAY_EVIL|SLAY_DEMON|SLAY_UNDEAD|SLAY_DRAGON|RES_FIRE|RES_LITE|HOLD_LIFE|RES_FEAR|LEVITATION|LITE|SEE_INVIS|ACTIVATE|BLESSED|SHOW_MODS|RIDING,,聖剣伝説において聖槍として知られているこの槍を持つ者は世界を支配すると言われている。（ワーグナー、「パルジファル」他）,,# The Spear 'Nimloth' -> Hagen#JZ# ワーグナー
99,ハーゲンの,of Hagen,22,2,3,100,15,12,50,30000,0,0,0,0,1d6,11,13,0,0,STEALTH|RES_DARK|INFRA|SPEED|RIDING|BRAND_COLD|SLAY_UNDEAD|RES_COLD|SEE_INVIS|SHOW_MODS|THROW,,"ハーゲンが進み出た。「わたしの槍をどうぞ。この穂先が誓いの証人となりましょう。」ジーグフリードとハーゲンを囲んで家来たちは輪を作った。ハーゲンが槍をかまえると、ジーグフリードはその穂先に右手の指を二本のせて、「輝く槍よ！聖なる武器よ！とこしえの誓いに力を貸したまえ！きらめく切っ先にかけて誓う。もしぼくが真実を偽るなら、もしぼくが死に値するなら、槍よ、おまえがこの心臓に一撃を与えてくれ。…」(リヒャルト・ワーグナー、高橋康也・高橋迪訳「神々の黄昏」,新書館)",,# The Lance of Eorlingas
100,エオル家の,of Eorlingas,22,20,3,100,20,33,360,100000,0,0,0,0,3d8,3,21,0,0,STR|DEX|CHR|HIDE_TYPE|FREE_ACT|SLAY_TROLL|SLAY_ORC|SEE_INVIS|SHOW_MODS|RIDING,,「進め、エオルの子らよ！」包囲されたゴンドールを救うため、青年王エオルはコルマルレンの荒野へと到来し、彼のランスは獰猛なるトロルと魔狼たちを敗走させた。,"""Forth Eorlingas!"". To the field of Cormallen came Eorl the Young to save beleaguered Gondor, and from his lance fled massive trolls and dire wolves.",# The Great Axe of Durin#J0# p.342 wp.258
101,不死ドゥリンの,of Durin,22,25,3,100,30,90,230,150000,0,0,0,0,4d4,10,20,15,0,CON|HIDE_TYPE|KILL_DRAGON|SLAY_DEMON|SLAY_TROLL|SLAY_ORC|FREE_ACT|RES_ACID|RES_FIRE|RES_LITE|RES_DARK|RES_CHAOS|SHOW_MODS,,太古の悪魔達が恐れたこの大振りな両刃の斧頭はミスリルの細工により輝いている。その永き忍耐の歴史を物語る輝きはカザド=ドゥムの力を呼び覚まし、持つ者を護り地下に潜む邪悪な者共を打ち倒す。,"The twin massive axe heads of this ancient demon's dread gleam with mithril inlay, which tell sagas of endurance, invoking the powers of Khazad-dum to protect the wearer and slay all evils found underground.","# The Great Axe of Eonwe#J0# p.312, Ko"
102,旗手エオンウェの,of Eonwe,22,25,2,100,30,120,230,200000,0,0,0,0,4d4,15,18,8,0,STR|INT|WIS|DEX|CON|CHR|HIDE_TYPE|SLAY_EVIL|BRAND_COLD|SLAY_UNDEAD|SLAY_ORC|FREE_ACT|IM_COLD|SEE_INVIS|ACTIVATE|BLESSED|SHOW_MODS,,西方の地から中つ国に渡り、サンゴロドリムの門に集結した軍勢を率いるマイア、旗手エオンウェの斧だ。この武器は氷の如き気勢でアンデッドを打ち倒し、ただ一言の言葉で邪悪な軍勢を追い散らすことが出来る。そして心身両面に於いて持つ者にマイアの如き力を授ける。,"The axe of Eonwe, leader of the Hosts of the West before the gates of Thangorodrim, strikes with icy wrath at the undead, disperses hosts of evil at a word, and grants Maia-like powers of body and mind.",# The Battle Axe of Balli Stonehand#J0# ???
103,石の手バリの,of Balli Stonehand,22,22,3,100,30,15,170,90000,0,0,0,0,3d8,8,11,5,0,STR|CON|STEALTH|HIDE_TYPE|SLAY_DEMON|SLAY_TROLL|SLAY_ORC|FREE_ACT|RES_ACID|RES_ELEC|RES_FIRE|RES_COLD|RES_BLIND|LEVITATION|SEE_INVIS|REGEN|SHOW_MODS,,古のベレゴストの伝説のドワーフ鍛冶、石の手バリが鍛えた両刃の斧だ。その強力な霊力は今も全く衰えておらず、再び手にする者に頑強さと様々な攻撃への防御を与えてくれるだろう。,"The twin blades of this weapon were forged in Belegost, and powerful forces to resist and endure lie ready for he who shall wield it once more.",# The Battle Axe 'Lotharang'#J0# ???
104,『ロサラング』,'Lotharang',22,22,1,100,30,15,170,21000,0,0,0,0,2d8,4,3,0,0,STR|DEX|HIDE_TYPE|SLAY_TROLL|SLAY_ORC|ACTIVATE|SHOW_MODS,,アルノールの野伏の頭領ケルサインが使っていた、素晴らしい作りの両刃の戦斧。,A superbly crafted double-bladed axe that slays the creatures of earth and allows rapid recovery from their blows.,# The Lochaber Axe 'Mundwine' -> of the Dwarves
105,ドワーフの,of the Dwarves,22,28,10,100,30,8,250,80000,0,0,0,0,3d8,12,17,0,0,SLAY_EVIL|TUNNEL|INFRA|SEARCH|SLAY_GIANT|RES_ACID|RES_ELEC|RES_FIRE|RES_COLD|RES_FEAR|SHOW_MODS,,剃刀のように鋭い2枚の刃を持つ重厚な斧で、その大きさ故構えるのにしばしば両手が必要になるが、元素の力を防ぎ邪悪を打ち倒す呪文が金で複雑に刻まれている。,"A massive axe with twin razor-sharp heads, so large that it usually requires two hands to wield, intricately engraved in gold with spells to ward off the elements and smite evil.","# The Broad Axe 'Barukkheled'#J0# (コメント)#J0##J0##J0#(小林)#J0# > >'Barukkheled'                   バルックヘレド→バルクケレド#J0# こちらはクズドゥル語か暗黒語ですね．ひょっとしたら，「バルッケレド」#J0# かも知れない．こちらも今度調べておきます．#J0# ちなみにこれも物語中では見たことないです．""Kheled""というのはクズドゥ#J0# ル語で「湖」らしい．""Bar-""は「赤」だったかな…自信ないや．#J0##J0# これも，Baruk + Kheled だとしたら，クズドゥル語で「バルクヘレド」#J0# でしょうね．#J0##J0# 間違い．#J0# Khuzdul語でのKhの発音は「ク」に近い音なので，#J0# 「バルクケレド」または「バルケレド」だと思います．#J0# でも「バルッケレド」の可能性は捨て切れません．#J0#"
106,『バルクケレド』,'Barukkheled',22,11,3,100,20,8,130,50000,0,0,0,0,2d6,13,19,0,0,CON|HIDE_TYPE|SLAY_EVIL|SLAY_TROLL|SLAY_GIANT|SLAY_ORC|SEE_INVIS|SHOW_MODS,,ドワーフの言葉で「鏡の斧」を意味するこの斧は、南方のドワーフの王家に伝わる家宝だ。地に潜む邪悪な生き物に強力な威力を発揮する。,"A royal heirloom of the southern coast, strong in combat against evil creatures of the earth.","# The Trident of Wrath#J0# 日本語, Ko"
107,憤怒の,of Wrath,22,26,2,100,35,12,300,90000,0,0,0,0,3d9,16,18,0,0,STR|DEX|HIDE_TYPE|CHAOTIC|SLAY_EVIL|SLAY_UNDEAD|RES_LITE|RES_DARK|SEE_INVIS|BLESSED|SHOW_MODS|RIDING,,三本の切先がある大振りな槍で、かつてこの槍を手に邪悪な者共や冥界の者共の軍勢を刺し貫いたオスセの霊力を宿している。,"A massive triple-pronged spear, so great it normally requires two hands to wield, evoking the spirit of Osse who with it pierced legions of evil and undead.",# The Trident of Ulmo#J0# (コメント)#J0##J0# p.309#J0#(都々目)#J0#海王ウルモの → 水の王ウルモの#J0#＊シルマリルの物語より。オロメはあらゆる水の流れの支配者です。海だけではあ#J0#りません。原作中もこのように表記されています。#J0#
108,水の王ウルモの,of Ulmo,22,5,4,100,30,90,70,120000,0,0,0,0,4d8,15,19,0,0,DEX|HIDE_TYPE|XTRA_POWER|SLAY_DRAGON|SLAY_ANIMAL|FREE_ACT|HOLD_LIFE|IM_ACID|RES_NETHER|SEE_INVIS|SLOW_DIGEST|REGEN|ACTIVATE|BLESSED|SHOW_MODS|RIDING,,水の王であるヴァラ、ウルモの恐ろしい武器。マンウェ自身を除けば善き勢力の内で最強であるウルモは、アンデッドの恐るべき力さえ嘲笑い、酸のエレメントの究極的支配力を持つ。,"The awesome weapon of the Vala Ulmo, Lord of Waters. Mightest of all the powers of good save Manwe himself, Ulmo laughs in scorn at the dread powers of the undead, and is utterly in command of the element of water.",# The Scythe 'Avavir'#J0# ???
109,『アヴァビア』,'Avavir',22,17,3,100,40,8,250,18000,0,0,0,0,5d3,8,8,10,0,DEX|CHR|HIDE_TYPE|BRAND_COLD|BRAND_FIRE|FREE_ACT|RES_FIRE|RES_COLD|RES_LITE|LITE|SEE_INVIS|ACTIVATE|SHOW_MODS,,内に秘めた激しいエレメントの力で白熱している大鎌で、ダンジョンを行き来する能力を持っている。,"With elemental powers whose struggles turn this weapon red and purest white, this shining reaper bears within it a power of going forth and returning.",# The Long Sword of the Dawn#JZ# M.ムアコックのエターナル・チャンピオンシリーズが出典#JZ# 訳は G.P.S. さん
110,『暁の剣』,of the Dawn,23,17,3,100,40,120,130,250000,0,0,0,0,3d5,20,20,0,0,ACTIVATE|LITE|BRAND_FIRE|FREE_ACT|RES_FIRE|INFRA|RIDING|SLAY_EVIL|SLAY_DRAGON|SLAY_UNDEAD|SLAY_DEMON|VORPAL|CHR|SUST_CHR|RES_FEAR|RES_LITE|RES_BLIND|REGEN|SHOW_MODS|XTRA_RES_OR_POWER,,ホークムーンの持つ黒の剣、『暁の剣』は薔薇色の光を放ち、異世界より『暁の軍団』を召集する力がある。,"Forged in the farthest East by a race of mighty spellcasters, this shiny pale sword gleams with the rays of rising sun as you invoke its power of commanding legions of powerful immortal warriors...","# The Mighty Hammer 'Grond'# Was 30 pounds (?), -10 to speed# The weight (100 pounds) of Grond yields about -4 to speed# Note that it takes 18/200 strength to wield Grond correctly#J0# Note that it takes 18/200 strength to wield Grond correctly"
111,『グロンド』,'Grond',21,50,0,100,100,1,1000,500000,0,0,0,0,9d9,5,25,10,0,KILL_DRAGON|SLAY_ANIMAL|SLAY_EVIL|IMPACT|SLAY_UNDEAD|NO_MAGIC|SLAY_DEMON|SLAY_TROLL|SLAY_ORC|RES_ACID|RES_ELEC|RES_FIRE|RES_COLD|SEE_INVIS|TELEPATHY|AGGRAVATE|SHOW_MODS|INSTA_ART|SLAY_HUMAN|RIDING|QUESTITEM,,あらゆる物を粉砕する暗黒魔法により黒く輝く冥界の大鉄杖で、これを手にする者はモルゴスの全ての手下の命もまた手中に収める。,"The mighty Hammer of the Underworld, blackened by doomspells of shattering, whose wielder holds the lives of all Morgoth's servants in his hand.",# The Flail 'Totila'
112,『トティラ』,'Totila',21,13,2,100,20,8,150,55000,0,0,0,0,3d6,6,8,0,0,STEALTH|SLAY_EVIL|BRAND_FIRE|RES_FIRE|RES_CONF|ACTIVATE|SHOW_MODS|LITE|RIDING,,このフレイルは先端を振り回すことで見るものを惑わせる。そして振り降ろせば炎の流星となって敵を打つ。,"A flail whose head befuddles those who stare as you whirl it around, and becomes a fiery comet as you bring it down. ",# The Two-Handed Flail 'Thunderfist'#J0# 日本語化
113,『稲妻の拳』,'Thunderfist',21,18,4,100,45,38,300,160000,0,0,0,0,3d6,5,18,0,0,STR|HIDE_TYPE|SLAY_ANIMAL|BRAND_FIRE|BRAND_ELEC|SLAY_TROLL|SLAY_ORC|RES_ELEC|RES_FIRE|RES_DARK|SHOW_MODS|LITE,,古のベレゴストで名を馳せたドワーフの英雄、クズーリンの武器で長く失われていたものだ。柄に力のルーン文字が刻まれ、重厚な先端部には炎と火花が轟々と音を立て渦巻いている。,"The long-lost weapon of Kzurin, Dwarven champion of ancient Belegost, with runes of strength in its handle, and flames and sparks that roar and crackle around its massive head.",# The Morning Star 'Bloodspike'#J0# 日本語化
114,『血流の刺』,'Bloodspike',21,12,4,100,20,30,150,50000,0,0,0,0,2d6,8,22,0,0,STR|HIDE_TYPE|SLAY_HUMAN|SLAY_ANIMAL|SLAY_TROLL|SLAY_ORC|RES_NEXUS|SEE_INVIS|SHOW_MODS,,鎖でつながれた刺付きの球を振り回す時強くしっかりとした足取りを感じ、鉄球は敵の血に浸かる。,You feel strong and firm of foot as you whip the chain-suspended spiked orb around - and bathe it in the blood of your foes.,# The Morning Star 'Firestar'#J0# 日本語化
115,『焔の星』,'Firestar',21,12,0,100,20,15,150,35000,0,0,0,0,2d6,5,7,2,0,BRAND_FIRE|RES_FIRE|ACTIVATE|SHOW_MODS|LITE,,大きなルビーの球が鎖の先に付けられた、古の名高き戦鎚だ。その真紅の輝きは敵に振り下ろされれば、永き時を経た今でも燠火の如く再び怒りに燃え上がる。,"A famed battle-lord of old with a ruddy head, colored as embers are that can yet rise up in wrath.",# The Mace 'Taratol'
116,『タラトル』,'Taratol',21,5,0,100,20,15,200,50000,0,0,0,0,3d4,12,12,0,0,KILL_DRAGON|BRAND_ELEC|IM_ELEC|ACTIVATE|SHOW_MODS,,持つ者を激しい電光で包む大きな角鎚だ。強烈なスパークが指や眉の間で火花を散らせるが手にしている者は全く影響を受けない。,A great ridged mace that calls around you a nimbus of living lightning; you remain utterly untouched even as fat sparks arc around your fingers and eyebrows. ,"# The War Hammer of Aule#J0# p.304, Ko"
117,鍛冶の司アウレの,of Aule,21,8,4,100,40,75,120,250000,0,0,0,0,9d3,19,21,5,0,WIS|HIDE_TYPE|KILL_DRAGON|SLAY_EVIL|BRAND_ELEC|SLAY_UNDEAD|SLAY_DEMON|FREE_ACT|RES_ACID|RES_ELEC|RES_FIRE|RES_COLD|RES_NEXUS|SEE_INVIS|SHOW_MODS|XTRA_POWER|XTRA_H_RES,,自らの知恵を授けるため、イルヴァタールの意に背いて密かに七人のドワーフの父祖を誕生させたヴァラ、鍛冶の司アウレの素晴らしいハンマーだ。その魔力はあらゆる龍や悪魔を粉砕し、地水火風のエレメントの攻撃を退ける山々の力を喚起する。,"The wondrous hammer of Aule, creator of the wise Dwarven lords of old.  It bears magics of demolishing that no serpent or demon can withstand, and invokes the strength of mountains to ward off the tumult of the elements.",# The Quarterstaff 'Nar-i-vagil'#J0# ???
118,『ナル=イ=バギル』,'Nar-i-vagil',21,3,3,100,20,18,150,70000,0,0,0,0,1d9,10,20,0,0,INT|HIDE_TYPE|SLAY_ANIMAL|BRAND_FIRE|RES_FIRE|SHOW_MODS|LITE,,燃える星と名付けられ、守りと思慮の神秘的な力を封じた高価な宝石が付いている。,Named for a fiery star and set with gems of great worth binding mystic virtues of protection and thought.,# The Quarterstaff 'Eriril'#J0# ???
119,『エリリル』,'Eriril',21,3,4,100,20,18,150,20000,0,0,0,0,1d9,3,5,0,0,INT|WIS|HIDE_TYPE|SLAY_EVIL|RES_LITE|LITE|SEE_INVIS|ACTIVATE|SHOW_MODS,,「秀でし輝き」を意味する名を持つ、伝説のイスタリの黄金に輝くスタッフだ。この魔法使の友は、多くの隠された物事に対する、鋭い視点と鮮明な知識をもたらす。,"The radiant golden staff of an Istari of legend, this wizard's companion grants keen sight and the knowledge of many hidden things.",# The Quarterstaff of Olorin -> Gandalf#JZ#
120,賢者ガンダルフの,of Gandalf,21,21,4,100,30,50,40,140000,0,0,0,0,3d2,10,13,0,0,INT|WIS|CHR|HIDE_TYPE|SEARCH|BRAND_FIRE|FORCE_WEAPON|SLAY_EVIL|SLAY_TROLL|SLAY_ORC|LITE|DEC_MANA|XTRA_POWER|HOLD_LIFE|RES_FIRE|RES_NETHER|SEE_INVIS|ACTIVATE|SHOW_MODS|REGEN|SLOW_DIGEST|RES_CONF|RES_BLIND,,ガンダルフがかつて使っていた長く丈夫な杖。節くれ立った表面には地のエレメントの力を呼び起こす荒削りなルーン文字が刻まれ、影に生きる者はその打撃に耐えることは出来ない。,"The staff of the great wizard Gandalf.  It is tall and sturdy, with rough-hewn runes that invoke the element of Earth, and which strikes down all creatures who live in the shadow of mountains.",# The Mace of Disruption 'Deathwreaker'#J0# 日本語化
121,『死の復讐者』,'Deathwreaker',21,20,6,100,80,38,400,444444,0,0,0,0,7d8,18,18,0,0,STR|TUNNEL|HIDE_TYPE|NO_TELE|SLAY_HUMAN|SLAY_DRAGON|SLAY_ANIMAL|SLAY_EVIL|SLAY_UNDEAD|BRAND_FIRE|IM_FIRE|RES_DARK|RES_CONF|RES_CHAOS|RES_DISEN|AGGRAVATE|LITE|SHOW_MODS|BRAND_POIS|VAMPIRIC|RIDING,,定命の者の力を遥かに越えた重さを持つ武器だが、手にすれば巨人の力が湧き上がってくるのが感じられる。黒檀と鉄で作られたその柄を掴む時、焔が燃え立って秘められた魔法が息を吹き返し体を包み込む。その手に握られているのは「龍どもの畏怖」であり「亡者共の絶望」なのだ！,"A weapon so massive it seems beyond the strength of mortals, yet you feel the might of giants within you as you heft it.  As you grip the handle of ebony and steel, coronas of fire blaze and mighty spells to preserve magic activate around you.  You wield the Fear of Dragons and the Despair of the Undead!",# The Lucerne Hammer 'Turmil'#J0# ???
122,『トゥアミル』,'Turmil',22,12,4,100,20,15,120,30000,0,0,0,0,2d5,10,6,8,0,WIS|INFRA|HIDE_TYPE|BLESSED|BRAND_COLD|SLAY_ORC|RES_COLD|RES_LITE|LITE|REGEN|ACTIVATE|SHOW_MODS|XTRA_H_RES,,メネルタルマの高僧が使っていた大鎚で、月の光のように冷たく輝いている。その打撃は敵の肉体だけでなく精神をも打ち砕くことができる。,"Wielded by the High Priest of Meneltarma, this great mace gleams coldly as though moonlit, and it can strike as mighty a blow spiritually as physically.",# The Executioner's Sword 'Slayer'
123,『スレイヤー』,'Slayer',23,28,2,100,30,60,260,200000,0,0,0,0,4d5,15,15,0,0,BLOWS|VAMPIRIC|HOLD_LIFE|SLAY_UNDEAD|SLAY_EVIL|SLAY_HUMAN|REGEN|RES_FEAR|RES_BLIND|SLOW_DIGEST|SHOW_MODS,,数え切れないほどの首を落としてきたこの血に飢えた刃は敵の血と魂を吸って手にする者の体を癒す。,,# The Long Bow 'Belthronding'#J0# ???
124,『ベルスロンディング』,'Belthronding',19,13,3,100,40,20,40,60000,0,0,0,0,0d0,20,22,0,0,DEX|STEALTH|HIDE_TYPE|RES_DISEN|XTRA_SHOTS|SHOW_MODS,,偉大なるベレグ・クーサリオンの黒いちいの弓で、淡い金色の輝きを微かに放つエルフの髪を弦に張ってある。,"The great bow of Beleg Cuthalion, made of black yew and strung with elven hair that faintly shimmers a pale clear gold.",# The Long Bow of Bard#J0# p.350
125,射手バルド王の,of Bard,19,13,3,100,30,20,40,40000,0,0,0,0,0d0,17,19,0,0,DEX|HIDE_TYPE|FREE_ACT|XTRA_MIGHT|SHOW_MODS,,後に王となる湖の街の陰気面バルドが竜を射抜いた伝説のいちいの弓だ。彼が龍を射抜いた矢は歌に唄われ語り継がれている。,"The great yew bow of grim-faced Bard, who shot the mightiest arrow that songs record.",# The Light Crossbow 'Cubragol' -> of Brand#JZ#バルドの孫で谷の国の三代目の王。指輪戦争で戦死する。#JZ#かと思ったけどアンバーの王子でしょうね。
126,狂気の夢想家ブランドの,of Brand,19,23,10,100,50,25,110,100000,0,0,0,0,0d0,10,14,0,0,SPEED|RES_FIRE|XTRA_MIGHT|ACTIVATE|SHOW_MODS|XTRA_RES_OR_POWER,,トランプの魔力を自分の物にし、新たな宇宙を創造しようとしたアンバーの王子ブランドが使っていたクロスボウだ。その魔力により装備するものは非常に素早く行動できる。,,
127,ヒムリングの,of Himring,36,6,0,100,25,6,100,35000,0,0,6,0,0d0,0,0,15,0,RES_CHAOS|RES_NETHER|RES_POIS|SH_COLD|ACTIVATE,,柔軟な革で作られたこの胴鎧には、モルゴスの軍勢に包囲されても勇敢に闘い抜いた不落の要塞ヒムリングの記憶が刻み込まれている。,"Contained within this studded cuirass of pliable leather is the memory of unvanquished Himring, defiant fortress surrounded by the legions of Morgoth.",
